material,weight_capacity,fragility,recyclability,co2_score,strength,biodegradability,co2_impact_index,eco_score,cost_efficiency,suitability_score
Paper,0.0725,,0,0.03122020972354624,0.0725,9,0.000903448275862,8.869,0.5525063567017797,9.041279790276453
Glass,0.5125,,1,0.3665395614871306,0.5125,6,0.001500487804878,5.462,1.0985134859011032,7.145960438512869
Glass,0.9865,,1,0.7051954242135368,0.9865,6,0.0014997465788139,4.041,1.2251684129521103,7.281304575786463
Paper,0.3725,,1,0.15967588179218306,0.3725,9,0.0008993288590604,9.33,1.434480543318649,10.212824118207818
Plastic,0.4595,,1,0.4599618684461392,0.45949999999999996,2,0.0021001088139281,1.07,0.8205915900578822,2.9995381315538605
Paper,0.5115,,1,0.21949475691134415,0.5115000000000001,9,0.0009002932551319,9.079,1.6009652394450247,10.292005243088656
Glass,0.807,,1,0.57697807435653,0.807,6,0.0014999999999999,4.579000000000001,1.1920622403717525,7.23002192564347
Ceramic,0.8335,,1,0.47664442326024786,0.8335000000000001,5,0.0011997600479904,4.0,1.4454314762770708,6.356855576739752
Bioplastic,0.641,,1,0.2137750238322212,0.641,7,0.0006996879875195,7.103,2.042864955187604,8.427224976167778
Ceramic,0.492,,1,0.2814585319351764,0.492,5,0.0012002032520325,4.819,1.2897863301262025,6.210541468064823
Ceramic,0.776,,1,0.4437559580552908,0.776,5,0.0011997422680412,4.138,1.4271107994389902,6.332244041944709
Bioplastic,0.2325,,1,0.07769304099142041,0.2325,7,0.0007010752688172,7.674,1.3084361587982831,8.15480695900858
Bioplastic,0.3735,,1,0.12464251668255483,0.3735,7,0.0007001338688085,7.477,1.6626416295353277,8.248857483317446
Bioplastic,0.279,,1,0.09318398474737846,0.279,7,0.0007007168458781,7.609,1.444219096965211,8.185816015252621
Paper,0.832,,1,0.3570066730219257,0.8320000000000001,9,0.0009002403846153,8.502,1.8205423445974136,10.474993326978074
Metal,0.9035,,0,0.7752621544327932,0.9035,5,0.0018002213613724,1.747,1.0322621575995206,5.128237845567207
Ceramic,0.538,,0,0.30767397521448997,0.538,5,0.001199814126394,3.709,1.3196819829299662,5.23032602478551
Metal,0.5905,,0,0.5066730219256435,0.5905,5,0.0018001693480101,2.874,0.9733414519170335,5.083826978074357
Glass,0.1635,,0,0.11677788369876073,0.1635,6,0.0014984709480122,5.51,0.7542282321899737,6.04672211630124
Plastic,0.46,,1,0.46043851286939946,0.45999999999999996,2,0.0021,1.068,0.8207858479333219,2.9995614871306007
Metal,0.18,,0,0.15443279313632033,0.18,5,0.0018,4.352,0.7074559760209815,5.02556720686368
Ceramic,0.824,,1,0.47140133460438516,0.8240000000000001,5,0.0012002427184466,4.022,1.442068735402069,6.352598665395615
Glass,0.071,,1,0.050762631077216396,0.071,6,0.0015,6.787,0.47093898197913364,7.020237368922784
Glass,0.5315,,1,0.3801239275500477,0.5315000000000001,6,0.0015004703668861,5.405,1.1070058572421324,7.151376072449953
Glass,0.401,,1,0.2867016205910391,0.40099999999999997,6,0.0015,5.797,1.036975224947615,7.114298379408961
Bioplastic,0.7085,,0,0.23641563393708295,0.7085,7,0.0007000705716302,6.008,2.10602578634174,7.472084366062917
Bioplastic,0.505,,1,0.1684938036224976,0.505,7,0.0007,7.293,1.8808627729451446,8.336506196377501
Paper,0.286,,1,0.12273593898951383,0.286,9,0.0009003496503496,9.485,1.2840316713032311,10.163264061010485
Paper,0.7175,,1,0.30791229742612014,0.7175,9,0.0009003484320557,8.708,1.7589565318999767,10.40958770257388
Bioplastic,0.9855,,1,0.328884652049571,0.9855,7,0.0007001522070015,6.62,2.2978206268059567,8.65661534795043
Metal,0.2345,,1,0.2011439466158246,0.23450000000000001,5,0.0017995735607675,5.156,0.7786973725862615,6.033356053384175
Plastic,0.9245,,1,0.9254051477597712,0.9244999999999999,2,0.0021000540832882,-0.883,0.9015948496258075,2.999094852240229
Metal,0.2945,,1,0.2526215443279314,0.2945,5,0.0017996604414261,4.94,0.8351730197350635,6.041878455672069
Bioplastic,0.3005,,1,0.10033365109628217,0.3005,7,0.0007004991680532,7.579,1.4999976207470853,8.200166348903718
Paper,0.1675,,1,0.0717349857006673,0.1675,9,0.0008985074626865,9.699,0.9753399944490703,10.095765014299333
Ceramic,0.0805,,1,0.04599618684461392,0.0805,5,0.0011987577639751,5.807,0.5513842637936663,6.034503813155386
Glass,0.438,,1,0.3131553860819829,0.438,6,0.0015,5.686,1.0601338255652974,7.124844613918016
Glass,0.1015,,1,0.07244995233555768,0.10149999999999999,6,0.0014975369458128,6.696,0.588576561636263,7.029050047664442
Paper,0.58,,1,0.2488083889418494,0.58,9,0.0009,8.956,1.662804044820989,10.33119161105815
Glass,0.5045,,0,0.36081982840800764,0.5045,6,0.0015004955401387,4.486,1.0947879602813404,6.143680171591993
Plastic,0.7025,,0,0.7030505243088657,0.7025,2,0.0020996441281138,-0.9500000000000002,0.8747892924976257,1.9994494756911343
Glass,0.9815,,1,0.7018589132507149,0.9814999999999999,6,0.0015002547121752,4.055,1.2240307911787434,7.279641086749285
Glass,0.9655,,1,0.690419447092469,0.9654999999999999,6,0.0015002589331952,4.103,1.2215033468009406,7.27508055290753
Glass,0.1245,,1,0.08889418493803623,0.12450000000000001,6,0.0014979919678714,6.627,0.659099167297502,7.035605815061964
Bioplastic,0.118,,1,0.03932316491897045,0.118,7,0.0006991525423728,7.835,0.8469517618884707,8.07867683508103
Paper,0.5495,,1,0.23570066730219258,0.5495,9,0.0008999090081892,9.011,1.6368749112594063,10.313799332697808
Bioplastic,0.894,,1,0.2983794089609152,0.8939999999999999,7,0.0007002237136465,6.748,2.2440918880114857,8.595620591039085
Glass,0.3445,,1,0.24642516682554816,0.3445,6,0.0015007256894049,5.966,0.9944427627958172,7.098074833174452
Bioplastic,0.616,,1,0.20543374642516685,0.616,7,0.0006996753246753,7.138,2.016803995006242,8.410566253574833
Glass,0.2245,,1,0.16039084842707343,0.2245,6,0.0014988864142538,6.327,0.8621654768442247,7.064109151572927
Plastic,0.435,,1,0.4354146806482364,0.43499999999999994,2,0.0021,1.173,0.8124543755007566,2.9995853193517634
Metal,0.2085,,1,0.17897998093422307,0.2085,5,0.0018009592326139,5.249,0.7473654536135316,6.029520019065777
Plastic,0.8395,,1,0.8403241182078169,0.8394999999999999,2,0.0021000595592614,-0.5259999999999998,0.8927772708840227,2.9991758817921834
Glass,0.4755,,1,0.3400857959961869,0.4755,6,0.0015005257623554,5.573,1.0804711361420989,7.135414204003814
Ceramic,0.216,,1,0.12345090562440421,0.21600000000000003,5,0.001199074074074,5.482,0.966655290102389,6.092549094375596
Ceramic,0.5455,,1,0.3119637750238322,0.5455,5,0.0011998166819431,4.691,1.3241455513132014,6.233536224976167
Paper,0.1485,,0,0.06363203050524309,0.14850000000000002,9,0.0008989898989898,8.733,0.907524031459365,9.084867969494757
Bioplastic,0.5555,,1,0.18541468064823644,0.5555,7,0.0007002700270027,7.221999999999999,1.9462909151636605,8.370085319351764
Glass,0.783,,1,0.5598188751191612,0.783,6,0.0015,4.651,1.1866893014519975,7.223181124880839
Paper,0.8835,,1,0.37893231649189707,0.8835000000000001,9,0.000899830220713,8.41,1.8447283041401275,10.504567683508103
Bioplastic,0.9735,,1,0.32483317445185894,0.9734999999999999,7,0.0007000513610683,6.6370000000000005,2.2914877145742167,8.64866682554814
Paper,0.938,,1,0.4022878932316492,0.9380000000000001,9,0.0008997867803837,8.312,1.867454925033213,10.53571210676835
Plastic,0.2505,,0,0.2507149666348904,0.2505,2,0.0020998003992015,0.948,0.7142552324001086,1.9997850333651097
Paper,0.9605,,1,0.4120591039084843,0.9605,9,0.0009000520562207,8.271,1.8757600297868378,10.548440896091515
Bioplastic,0.213,,1,0.07102001906577693,0.213,7,0.0006995305164319,7.702,1.245468227424749,8.141979980934224
Plastic,0.3765,,1,0.3767874165872259,0.3765,2,0.0020996015936254,1.419,0.7896601019694093,2.9997125834127742
Bioplastic,0.1515,,1,0.05052430886558627,0.1515,7,0.0006996699669966,7.788,1.0064819506016467,8.100975691134414
Bioplastic,0.249,,1,0.08317445185891326,0.24900000000000003,7,0.0007008032128514,7.651,1.3593598750975802,8.165825548141086
Ceramic,0.3405,,1,0.19470924690181124,0.34049999999999997,5,0.0011997063142437,5.183,1.1553760310528869,6.145790753098188
Paper,0.9675,,1,0.4151572926596759,0.9675,9,0.0009002583979328,8.258,1.8780671724648408,10.552342707340323
Glass,0.9145,,1,0.6539561487130602,0.9145,6,0.0015002733734281,4.256,1.2129352636237196,7.26054385128694
Glass,0.7495,,1,0.5357483317445186,0.7495,6,0.0014996664442961,4.752,1.1789256260308891,7.213751668255481
Metal,0.3795,,0,0.32554814108674934,0.3795,5,0.0017997364953886,3.634,0.8917909946236559,5.053951858913251
Plastic,0.627,,1,0.6275023832221164,0.627,2,0.0020996810207336,0.367,0.8618528467535871,2.9994976167778833
Plastic,0.8025,,1,0.8031458531935177,0.8025,2,0.0020996884735202,-0.3700000000000001,0.8885607979734008,2.9993541468064824
Ceramic,0.7265,,1,0.41563393708293617,0.7264999999999999,5,0.0012002752924982,4.256,1.4089452763911996,6.310866062917063
Metal,0.3325,,0,0.28527168732125835,0.3325,5,0.0018,3.803,0.8630273413336632,5.047228312678741
Plastic,0.35,,1,0.3503336510962822,0.35,2,0.0021,1.53,0.7772015241320913,2.999666348903718
Bioplastic,0.974,,1,0.32507149666348906,0.974,7,0.000700205338809,6.636,2.291379233011886,8.648928503336512
Glass,0.226,,0,0.16158245948522404,0.22599999999999998,6,0.0015,5.322,0.8639723032069968,6.064417540514776
Bioplastic,0.0825,,1,0.027407054337464255,0.08249999999999999,7,0.0006969696969696,7.885,0.6475308641975307,8.055092945662535
Glass,0.4155,,1,0.29694947569113445,0.41550000000000004,6,0.0014993983152827,5.754,1.0467327089337175,7.118550524308866
Metal,0.783,,1,0.6718303145853194,0.783,5,0.0018001277139208,3.181,1.0144716852961155,6.111169685414681
Bioplastic,0.163,,0,0.05433746425166826,0.16299999999999998,7,0.0006993865030674,6.772,1.056127239036442,7.108662535748332
Plastic,0.9885,,1,0.9895138226882746,0.9884999999999999,2,0.0021001517450682,-1.152,0.9072854142969637,2.9989861773117257
Plastic,0.978,,1,0.9790276453765491,0.978,2,0.0021002044989775,-1.1079999999999997,0.9063715875960774,2.998972354623451
Glass,0.166,,1,0.11868446139180172,0.16599999999999998,6,0.0015,6.502,0.759084568439407,7.047315538608198
Bioplastic,0.9545,,0,0.3183984747378456,0.9545,7,0.0006998428496595,5.664,2.281318067897015,7.636101525262155
Ceramic,0.5285,,1,0.30219256434699715,0.5285,5,0.0011996215704824,4.732,1.3140471675752547,6.226307435653003
Ceramic,0.985,,1,0.563393708293613,0.985,5,0.0012,3.636,1.4847894812473055,6.421606291706388
Bioplastic,0.891,,0,0.29718779790276456,0.891,7,0.0006997755331088,5.753,2.2432713308532337,7.593812202097236
Glass,0.6305,,1,0.4506673021925644,0.6305,6,0.0014996034892942,5.109,1.1449744655067946,7.179832697807435
Metal,0.286,,1,0.24547187797902767,0.286,5,0.0018006993006993,4.97,0.8278532008830021,6.040528122020972
Metal,0.0835,,0,0.0717349857006673,0.08349999999999999,5,0.0018023952095808,4.699,0.4862142658895364,5.011765014299333
Plastic,0.2145,,1,0.21472831267874168,0.2145,2,0.0021002331002331,2.099,0.6815402089959108,2.9997716873212585
Plastic,0.307,,1,0.30719733079122974,0.307,2,0.0020993485342019,1.711,0.7539342151469038,2.99980266920877
Metal,0.6735,,1,0.5779313632030505,0.6735,5,0.0018002969561989,3.575,0.993463404345075,6.0955686367969495
Glass,0.679,,0,0.48546234509056246,0.679,6,0.0015,3.963,1.1597671578604576,6.193537654909438
Glass,0.5495,,0,0.3929933269780744,0.5495,6,0.0015004549590536,4.351,1.1146195494537368,6.156506673021926
Bioplastic,0.3615,,1,0.12059103908484271,0.36150000000000004,7,0.0006998616874135,7.494,1.6387791702679344,8.240908960915156
Plastic,0.789,,1,0.7897998093422307,0.7889999999999999,2,0.0021001267427122,-0.314,0.8867163059781443,2.9992001906577688
Bioplastic,0.31,,1,0.1034318398474738,0.31,7,0.0007,7.566,1.5238519212746013,8.206568160152525
Paper,0.883,,1,0.37869399428026695,0.883,9,0.0008997734994337,8.411,1.844602210494872,10.504306005719732
Glass,0.495,,1,0.35390848427073407,0.495,6,0.0015,5.515,1.0905281948965662,7.141091515729266
Plastic,0.4375,,1,0.43779790276453767,0.4375,2,0.0020994285714285,1.163,0.8135026145528671,2.9997020972354624
Metal,0.3395,,1,0.29122974261201146,0.3395,5,0.0017997054491899,4.7780000000000005,0.867776559454191,6.048270257387989
Plastic,0.3875,,0,0.38775023832221167,0.3875,2,0.0020993548387096,0.373,0.794463989055018,1.9997497616777884
Bioplastic,0.6965,,1,0.23236415633937083,0.6965,7,0.000699928212491,7.025,2.0955930015775133,8.46413584366063
Metal,0.812,,0,0.6966158245948523,0.8119999999999999,5,0.0017998768472906,2.077,1.0193119128821875,5.115384175405148
Bioplastic,0.317,,1,0.10581506196377503,0.317,7,0.0007003154574132,7.556,1.5402176933765632,8.211184938036226
Ceramic,0.5595,,1,0.32006673021925647,0.5595,5,0.0012001787310098,4.657,1.3319312379439463,6.2394332697807435
Glass,0.9825,,1,0.7023355576739753,0.9824999999999999,6,0.0014997455470737,4.053,1.2245499910889324,7.280164442326025
Bioplastic,0.825,,1,0.27526215443279317,0.825,7,0.0007,6.845,2.198463101740124,8.549737845567206
Paper,0.1375,,1,0.058865586272640616,0.1375,9,0.0008981818181818,9.753,0.8655115511551155,10.07863441372736
Paper,0.122,,1,0.052430886558627265,0.122,9,0.0009016393442622,9.78,0.8003627267041901,10.069569113441373
Paper,0.7435,,1,0.31887511916110584,0.7434999999999999,9,0.0008997982515131,8.661999999999999,1.774992034592626,10.424624880838893
Metal,0.904,,1,0.7755004766444233,0.9039999999999999,5,0.0017997787610619,2.746,1.0325522648083623,6.128499523355576
Metal,0.179,,0,0.1534795042897998,0.179,5,0.0017988826815642,4.356,0.7061714930424972,5.0255204957102
Paper,0.8485,,1,0.36391801715919925,0.8484999999999999,9,0.0008998232174425,8.473,1.8289869516079316,10.484581982840801
Plastic,0.6555,,1,0.6561010486177312,0.6555,2,0.0020999237223493,0.2469999999999999,0.8669476139443989,2.9993989513822688
Metal,0.8885,,1,0.7623927550047664,0.8885,5,0.0018002250984805,2.801,1.0302730337699664,6.126107244995233
Bioplastic,0.3885,,1,0.12964728312678744,0.38849999999999996,7,0.0007001287001287,7.455999999999999,1.6917247820672474,8.258852716873212
Plastic,0.964,,0,0.9649666348903719,0.9640000000000001,2,0.0021001037344398,-2.0490000000000004,0.9051926777961777,1.9990333651096281
Plastic,0.5715,,1,0.5719733079122974,0.5715,2,0.0020997375328083,0.6000000000000001,0.8504802099588595,2.9995266920877026
Paper,0.416,,1,0.17850333651096284,0.41600000000000004,9,0.0009002403846153,9.251,1.4936984425808661,10.237496663489038
Bioplastic,0.603,,0,0.2011439466158246,0.603,7,0.0006998341625207,6.156,2.0023646723646724,7.401856053384175
Plastic,0.93,,1,0.9308865586272641,0.93,2,0.0021,-0.906,0.9021361198446458,2.999113441372736
Paper,0.114,,1,0.0488560533841754,0.11399999999999999,9,0.0008991228070175,9.795,0.7658405379442843,10.065143946615825
Metal,0.714,,1,0.6124880838894184,0.714,5,0.0017997198879551,3.43,1.0021220230131123,6.1015119161105815
Paper,0.4965,,0,0.21306005719733082,0.4965,9,0.0009003021148036,8.106,1.5859576735688183,9.28343994280267
Bioplastic,0.106,,1,0.03527168732125834,0.10600000000000001,7,0.0006981132075471,7.852,0.7836081747709654,8.070728312678742
Plastic,0.5425,,1,0.5431363203050524,0.5425,2,0.002100460829493,0.7210000000000001,0.8435225672570963,2.9993636796949477
Plastic,0.1815,,1,0.18160152526215445,0.1815,2,0.002099173553719,2.238,0.6445277589708869,2.9998984747378454
Paper,0.97,,1,0.4161105815061964,0.97,9,0.0009,8.254,1.8794421869227926,10.553889418493805
Metal,0.36,,1,0.30886558627264066,0.36,5,0.0018,4.704,0.8804849615294938,6.051134413727359
Ceramic,0.2725,,1,0.15586272640610108,0.2725,5,0.0012,5.346,1.065024217585693,6.1166372735938985
Plastic,0.4695,,1,0.4699714013346044,0.46950000000000003,2,0.0021001064962726,1.028,0.8237255393878574,2.9995285986653957
Paper,0.1895,,0,0.08126787416587226,0.1895,9,0.0008997361477572,8.659,1.0454141467262688,9.108232125834128
Plastic,0.9865,,1,0.9873689227836034,0.9865,2,0.0020998479472883,-1.1429999999999998,0.9072357866128962,2.9991310772163966
Plastic,0.5225,,1,0.523117254528122,0.5225,2,0.0021004784688995,0.8050000000000002,0.8385259695555726,2.9993827454718778
Ceramic,0.1665,,1,0.09532888465204958,0.1665,5,0.0012012012012012,5.6,0.8524084919472913,6.07117111534795
Plastic,0.5355,,1,0.5359866539561488,0.5355000000000001,2,0.0020999066293183,0.7509999999999999,0.8419988008693698,2.9995133460438512
Plastic,0.4695,,1,0.4699714013346044,0.46950000000000003,2,0.0021001064962726,1.028,0.8237255393878574,2.9995285986653957
Paper,0.3965,,1,0.1701620591039085,0.39649999999999996,9,0.0009003783102143,9.286,1.4676376146788987,10.22633794089609
Metal,0.7705,,1,0.6611058150619639,0.7705,5,0.0018001297858533,3.226,1.0123428106212424,6.109394184938036
Metal,0.112,,0,0.09604385128693996,0.11200000000000002,5,0.0017991071428571,4.597,0.5713007537077559,5.01595614871306
Bioplastic,0.177,,1,0.05910390848427074,0.177,7,0.0007005649717514,7.752,1.1124805272618332,8.117896091515728
Plastic,0.8815,,1,0.8822688274547188,0.8815,2,0.0020998298355076,-0.702,0.8974121700310559,2.999231172545281
Bioplastic,0.6155,,0,0.20543374642516685,0.6155,7,0.0007002437043054,6.138,2.0151669787765294,7.410066253574833
Plastic,0.111,,1,0.11105815061963777,0.11100000000000002,2,0.002099099099099,2.534,0.5259214092140921,2.9999418493803622
Metal,0.889,,1,0.7626310772163967,0.889,5,0.0017997750281214,2.8,1.0305680185655872,6.126368922783604
Ceramic,0.6995,,1,0.4001429933269781,0.6995,5,0.0012001429592566,4.321,1.3986000190603258,6.299357006673023
Glass,0.8045,,0,0.575071496663489,0.8045,6,0.0014996892479801,3.587,1.1917256231024502,6.229428503336511
Metal,0.768,,1,0.6589609151572927,0.768,5,0.0018001302083333,3.235,1.0119098159894493,6.109039084842707
Ceramic,0.2325,,1,0.13298379408960917,0.2325,5,0.0012,5.442,0.9979234860883797,6.0995162059103905
Metal,0.58,,1,0.4976167778836988,0.58,5,0.0018,3.912,0.9705216142925505,6.0823832221163014
Ceramic,0.9555,,1,0.5464728312678743,0.9555,5,0.0011998953427524,3.707,1.4780203494802033,6.409027168732125
Metal,0.1515,,1,0.12988560533841756,0.1515,5,0.0017986798679867,5.455,0.6590234294007878,6.021614394661583
Bioplastic,0.8685,,1,0.2897998093422307,0.8685,7,0.0007000575705238,6.784,2.2280667644900958,8.57870019065777
Ceramic,0.449,,0,0.2569113441372736,0.449,5,0.0012004454342984,3.922,1.2580154914529913,5.192088655862726
Paper,0.1105,,1,0.04742612011439467,0.1105,9,0.0009004524886877,9.801,0.749527966375687,10.063073879885605
Ceramic,0.2095,,1,0.11987607244995234,0.20950000000000002,5,0.0012004773269689,5.497,0.9528094515499675,6.089623927550048
Plastic,0.132,,1,0.13203050524308868,0.132,2,0.0020984848484848,2.446,0.5688907148726375,2.9999694947569115
Plastic,0.4895,,1,0.4899904671115348,0.48949999999999994,2,0.0021001021450459,0.944,0.8296744223622555,2.999509532888465
Plastic,0.1895,,1,0.18970448045757868,0.1895,2,0.0021002638522427,2.204,0.6541148404080289,2.9997955195424213
Plastic,0.482,,1,0.48236415633937085,0.48200000000000004,2,0.0020995850622406,0.976,0.8276608282861352,2.9996358436606294
Paper,0.975,,1,0.4182554814108675,0.975,9,0.0009,8.245000000000001,1.8813115055642415,10.556744518589133
Bioplastic,0.6495,,1,0.21663489037178268,0.6495,7,0.0006997690531177,7.091,2.051258467559837,8.432865109628217
Plastic,0.9655,,1,0.9663965681601525,0.9654999999999999,2,0.0020999482133609,-1.0549999999999995,0.9053855093192686,2.9991034318398473
Paper,0.358,,1,0.1534795042897998,0.358,9,0.0008994413407821,9.356,1.4123429860849943,10.2045204957102
Bioplastic,0.785,,0,0.2619161105815062,0.7849999999999999,7,0.0007,5.901,2.169010931120769,7.523083889418494
Metal,0.4515,,1,0.3872735938989514,0.45149999999999996,5,0.0017995570321151,4.375,0.9265841729433628,6.0642264061010485
Metal,0.606,,1,0.5200190657769305,0.606,5,0.0018003300330033,3.818,0.9773892988929889,6.08598093422307
